#  -21000000  1000  11000000
 -2.08720E+07  9.25695E-02  4.54283E+01 -4.99453E-02  3.27347E+02  1.34362E+02
 -2.08710E+07  9.39163E-02  4.51988E+01 -5.95609E-02  3.20640E+02  1.33848E+02
 -2.08700E+07  9.51471E-02  4.49424E+01 -6.83740E-02  3.14060E+02  1.33268E+02
 -2.08690E+07  9.62229E-02  4.46600E+01 -7.63727E-02  3.07467E+02  1.32622E+02
 -2.08680E+07  9.71342E-02  4.43556E+01 -8.32464E-02  3.01016E+02  1.31919E+02
 -2.08670E+07  9.78837E-02  4.40289E+01 -8.89961E-02  2.94605E+02  1.31157E+02
 -2.08660E+07  9.86920E-02  4.36812E+01 -9.37394E-02  2.88228E+02  1.30341E+02
 -2.08650E+07  9.91345E-02  4.33150E+01 -9.70519E-02  2.81765E+02  1.29472E+02
 -2.08640E+07  9.96298E-02  4.29302E+01 -9.91880E-02  2.75398E+02  1.28553E+02
 -2.08630E+07  1.00097E-01  4.25287E+01 -1.00084E-01  2.69090E+02  1.27588E+02
 -2.08620E+07  1.00531E-01  4.21104E+01 -9.96906E-02  2.62586E+02  1.26575E+02
 -2.08610E+07  1.00917E-01  4.16760E+01 -9.80376E-02  2.56279E+02  1.25514E+02
 -2.08600E+07  1.01388E-01  4.12274E+01 -9.52414E-02  2.49947E+02  1.24412E+02
 -2.08590E+07  1.01957E-01  4.07639E+01 -9.13544E-02  2.43639E+02  1.23267E+02
 -2.08580E+07  1.02371E-01  4.02866E+01 -8.62694E-02  2.37427E+02  1.22077E+02
 -2.08570E+07  1.02964E-01  3.97972E+01 -8.03265E-02  2.31274E+02  1.20850E+02
 -2.08560E+07  1.03469E-01  3.92962E+01 -7.34686E-02  2.25239E+02  1.19583E+02
 -2.08550E+07  1.03954E-01  3.87856E+01 -6.56873E-02  2.19189E+02  1.18282E+02
 -2.08540E+07  1.04324E-01  3.82660E+01 -5.73106E-02  2.13322E+02  1.16947E+02
 -2.08530E+07  1.04719E-01  3.77402E+01 -4.83334E-02  2.07487E+02  1.15586E+02
 -2.08520E+07  1.05103E-01  3.72110E+01 -3.88610E-02  2.01700E+02  1.14207E+02
 -2.08510E+07  1.05223E-01  3.66787E+01 -2.89469E-02  1.95968E+02  1.12806E+02
 -2.08500E+07  1.05322E-01  3.61472E+01 -1.89376E-02  1.90358E+02  1.11397E+02
 -2.08490E+07  1.05427E-01  3.56197E+01 -8.79540E-03  1.84786E+02  1.09990E+02
 -2.08480E+07  1.05282E-01  3.50966E+01  1.54275E-03  1.79160E+02  1.08582E+02
 -2.08470E+07  1.05041E-01  3.45827E+01  1.16092E-02  1.73655E+02  1.07189E+02
 -2.08460E+07  1.04796E-01  3.40794E+01  2.14005E-02  1.68217E+02  1.05816E+02
 -2.08450E+07  1.04419E-01  3.35885E+01  3.11398E-02  1.62649E+02  1.04468E+02
 -2.08440E+07  1.03888E-01  3.31143E+01  4.02618E-02  1.57198E+02  1.03157E+02
 -2.08430E+07  1.03428E-01  3.26565E+01  4.89893E-02  1.51728E+02  1.01885E+02
